id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,image_url,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,scientific_name,common_name
148050387,e67fb9dd-2155-4ee4-a490-62c6631e5848,2023-02-04 17:04:14-05:00,2023-02-04,2023-02-04 22:04:14 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/254875638/medium.jpg,"NW 18th Pl, Coral Springs, FL, US",26.2539866667,-80.242455,10,,,,10,Turdus migratorius,American Robin
148051796,b8dbf395-8fec-4d0b-a126-fb808df26585,2023/02/04 1:09 PM,2023-02-04,2023-02-04 18:09:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/254877959/medium.jpeg,"11676 Pierson Rd, Wellington, FL 33414, USA",26.6316884,-80.2324643,840,,,,840,Turdus migratorius,American Robin
148053389,0b54ffff-9662-4d00-b6c9-71aedef2d493,2023-02-04 16:30:24-05:00,2023-02-04,2023-02-04 21:30:24 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/254881067/medium.jpg,"New College of Florida, Sarasota, FL, US",27.3834883333,-82.5551833333,4,,,,4,Turdus migratorius,American Robin
148055967,d56424e7-90fd-4062-a40b-facea61bced4,2023/02/04 12:29 PM,2023-02-04,2023-02-04 17:29:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/254885581/medium.jpeg,"215 Lightfoot Rd, Wimauma, FL 33598, USA",27.663118,-82.3737512,200,,,,200,Turdus migratorius,American Robin
148057379,70a897c8-9192-41bf-8cdb-1ef0314f4ded,2023/02/04 9:35 AM,2023-02-04,2023-02-04 14:35:00 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/254888215/medium.jpg,"Seminole, Florida, United States",28.709078505,-81.12407215,,,,,,Turdus migratorius,American Robin
148057471,68fa117c-867d-4d1b-b171-1720382ad7ee,2023/02/04 3:03 PM,2023-02-04,2023-02-04 20:03:00 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/254888350/medium.jpeg,"Jacksonville, FL 32225, USA",30.3841835,-81.4956824,161,,,,161,Turdus migratorius,American Robin
148057696,213ce52c-2d7a-4f97-a03c-47095f454d55,2023/02/04 4:52 PM,2023-02-04,2023-02-04 21:52:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/254888984/medium.jpeg,"River Rd. Preserve: Putnam County, FL, USA",29.7172353161,-81.6043768244,36,,,,36,Turdus migratorius,American Robin
148071904,c7a1362f-0530-46da-9886-5fdac192573a,2023/02/02 5:28 PM,2023-02-02,2023-02-02 22:28:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/254915208/medium.jpg,"Miami-Dade County, FL, USA",25.5995748609,-80.4017140863,47,,,,47,Turdus migratorius,American Robin
148096657,a27f2fc1-decd-476f-b995-7d66ce42336a,2023-02-05 08:28:45,2023-02-05,2023-02-05 13:28:45 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/254963984/medium.jpeg,"Boca Raton, FL 33428, USA",26.3655527778,-80.1883416667,,,,,,Turdus migratorius,American Robin
148099949,e675d485-8142-48e0-a2a1-9bfb2d9ff6cd,2023-02-05 09:23:34,2023-02-05,2023-02-05 14:23:34 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/254970795/medium.jpeg,"Nokomis, FL 34275, USA",27.1240589,-82.422359,58,,,,58,Turdus migratorius,American Robin
148105733,be55421e-9dd4-4a6f-b846-468b9d4761c6,2023-01-28 16:32:06-05:00,2023-01-28,2023-01-28 21:32:06 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/254981686/medium.jpg,"Town Center Blvd, Fleming Island, FL, US",30.0928278333,-81.7106783333,35,,,,35,Turdus migratorius,American Robin
148114754,9acda2b9-a26c-4db5-a345-441c45509a55,2023-02-05 12:53:38-05:00,2023-02-05,2023-02-05 17:53:38 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/254998405/medium.jpg,"University of Central Florida, Orlando, FL, US",28.6017029434,-81.1969895425,17,,,,17,Turdus migratorius,American Robin
148119134,68d485a3-6449-4500-8a51-64b340a89c79,2023-01-27,2023-01-27,,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255006825/medium.jpeg,Orlando,28.5382953672,-81.3789269328,21376,,,,21376,Turdus migratorius,American Robin
148130677,5a9ad22c-37e3-479a-98c7-4854c90ff000,2023-02-05 15:32:19-06:00,2023-02-05,2023-02-05 21:32:19 UTC,Central Time (US & Canada),research,,"Florida, US",30.5203814108,-87.2556824617,4,,,,29356,Turdus migratorius,American Robin
148130702,2fae98a2-1065-4129-929f-71225fd28287,2023-02-05 15:32:39-06:00,2023-02-05,2023-02-05 21:32:39 UTC,Central Time (US & Canada),research,,"Florida, US",30.5657006544,-87.2250940106,4,,,,29356,Turdus migratorius,American Robin
148131286,cbc7f38e-cc33-4675-8953-db2912b37c55,2023-02-05 15:31:38,2023-02-05,2023-02-05 20:31:38 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255029755/medium.jpeg,"Springhill, Gainesville, FL 32601, USA",29.6451861111,-82.3157638889,,,,,,Turdus migratorius,American Robin
148131826,f7017e44-0677-4b06-882e-e75f4288f05e,2023/02/04 5:18 PM,2023-02-04,2023-02-04 22:18:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255029365/medium.jpeg,"Sarasota County, FL, USA",27.0427330734,-82.3171429308,2,,,,2,Turdus migratorius,American Robin
148131884,126cf24d-6b84-4a60-891f-3c88a1b13bf7,2023/02/04 5:45 PM,2023-02-04,2023-02-04 22:45:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255030030/medium.jpeg,"Sarasota County, FL, USA",27.0439185,-82.3158692411,2,,,,2,Turdus migratorius,American Robin
148131886,dee5c31e-b566-48d5-bd8c-cff8d61f1db9,2023/02/04 5:45 PM,2023-02-04,2023-02-04 22:45:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255030065/medium.jpeg,"Sarasota County, FL, USA",27.0438773448,-82.31587894,2,,,,2,Turdus migratorius,American Robin
148131894,15204b58-f753-44a1-b9dd-dc34cb23a496,2023/02/04 5:46 PM,2023-02-04,2023-02-04 22:46:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255030192/medium.jpeg,"Sarasota County, FL, USA",27.0437498617,-82.315911219,2,,,,2,Turdus migratorius,American Robin
148134186,8ee9cbfd-6bb2-4e42-8f1f-70c8ce17a97b,2023-02-05 16:55:16-05:00,2023-02-05,2023-02-05 21:55:16 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255035623/medium.jpg,"Wahalaw Nene, Tallahassee, FL, US",30.4200854734,-84.2530025559,167,,,,167,Turdus migratorius,American Robin
148137847,5b2b6570-5dc4-4bb3-bdc8-dd8959ba518b,2023-02-05 18:24:26,2023-02-05,2023-02-05 23:24:26 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255041922/medium.jpeg,"Oviedo, FL 32765, USA",28.6932146352,-81.1921600252,54,,,,54,Turdus migratorius,American Robin
148138556,c81c1a66-7b3a-48d0-abf8-b3f22d534713,2023/02/05 11:26 AM,2023-02-05,2023-02-05 16:26:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255042798/medium.jpg,"Victoria Gardens, DeLand, FL, USA",28.9956233772,-81.2583041269,920,,,,920,Turdus migratorius,American Robin
148146429,5f0ca02d-095f-4bc1-a31a-aa1cc6b0954d,2023-02-05 12:46:39-05:00,2023-02-05,2023-02-05 17:46:39 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255058729/medium.jpg,"Tallahassee, FL, US",30.6532616667,-84.2147366667,4,,,,4,Turdus migratorius,American Robin
148147851,8132a041-d38f-4e9d-b861-075caa5a594b,2023-02-05 15:54:42-06:00,2023-02-05,2023-02-05 21:54:42 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255061284/medium.jpg,"Florida, US",30.5695057248,-87.2877145468,,,,,29356,Turdus migratorius,American Robin
148153356,0ecb7aef-2476-42f0-8714-7e16549323d0,2023/02/05 10:47 AM,2023-02-05,2023-02-05 15:47:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255071187/medium.jpeg,"4200 54th Ave S, St. Petersburg, FL 33711, USA",27.7147317,-82.6864739,680,,,,680,Turdus migratorius,American Robin
148161735,bae23082-0865-490a-be79-e599ec34ea63,2023-02-03 08:30:57-05:00,2023-02-03,2023-02-03 13:30:57 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255088694/medium.jpg,"Tortuga Trail, Boca Raton, FL, US",26.3787607678,-80.1028727736,115,,,,115,Turdus migratorius,American Robin
148180001,c43b0f90-5c67-4c31-8660-7e245620ea13,2023-02-06 07:24:22,2023-02-06,2023-02-06 12:24:22 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255123332/medium.jpeg,"Boca Raton, FL 33428, USA",26.3655555556,-80.1883361111,,,,,,Turdus migratorius,American Robin
148180309,4ea43ac1-3841-460d-9057-b15f3abb0f7c,2023/02/03 1:11 PM,2023-02-03,2023-02-03 18:11:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255123866/medium.jpeg,"Alachua, FL, USA",29.7690305178,-82.5137320011,4,,,,4,Turdus migratorius,American Robin
148186469,bf24a19b-c995-41bd-a032-4d3044112ccb,2023-02-03 14:51:37-05:00,2023-02-03,2023-02-03 19:51:37 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255136005/medium.jpg,"NW 46th Pl, Gainesville, FL, US",29.6970994491,-82.3750799988,4,,,,4,Turdus migratorius,American Robin
148197267,04b4e52f-1fea-465a-9fe0-53cc12b23d9d,2023-02-06 13:57:48-05:00,2023-02-06,2023-02-06 18:57:48 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255156504/medium.jpg,"NW Ninth Ln, Gainesville, FL, US",29.6612662042,-82.4014776269,65,,,,65,Turdus migratorius,American Robin
148203366,712f169c-86df-4b6c-bbb5-44fa323db39d,2023-02-06 08:32:28-05:00,2023-02-06,2023-02-06 13:32:28 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255168384/medium.jpg,"NW 30th Pl, Newberry, FL, US",29.6825548505,-82.6057033521,25,,,,25,Turdus migratorius,American Robin
148208246,b792f586-a571-4637-8401-0f582c44b754,2023/02/06 5:08 PM,2023-02-06,2023-02-06 22:08:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255177059/medium.jpeg,"Crescent Heights, St. Petersburg, FL 33704, USA",27.7967287135,-82.6410193639,1190,,,,1190,Turdus migratorius,American Robin
148212070,49e1c0ad-6c1b-4b79-8a6c-1fb7ba89f804,2023/02/06 5:46 PM,2023-02-06,2023-02-06 22:46:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255183984/medium.jpeg,"River Rd. Preserve: Putnam County, FL, USA",29.7172353161,-81.6043768244,36,,,,36,Turdus migratorius,American Robin
148213979,ee9d312e-4227-4439-9609-2479cca40f39,2023/02/03 4:21 PM,2023-02-03,2023-02-03 21:21:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255188648/medium.jpeg,"Columbia County, FL, USA",30.1686275749,-82.616550009,2,,,,2,Turdus migratorius,American Robin
148220510,9cb32d0d-5c71-4160-bad1-dd945f84dd00,2023-02-06 16:23:44,2023-02-06,2023-02-06 21:23:44 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255202726/medium.jpeg,Mead Botanical Garden,28.5842464456,-81.3582943752,201,,,,201,Turdus migratorius,American Robin
148228847,d76db8d6-f9f7-46ab-95a4-0b630d1b463b,2023/02/06 6:30 PM,2023-02-06,2023-02-06 23:30:00 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255217702/medium.jpg,"Seminole, Florida, United States",28.6481952633,-81.17837897,,,,,,Turdus migratorius,American Robin
148228848,26e7228e-35c5-41ae-99c5-455a89cc659e,2023/02/06 6:32 PM,2023-02-06,2023-02-06 23:32:00 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255217754/medium.jpg,"Oviedo, FL, USA",28.6481952633,-81.17837897,,,,,,Turdus migratorius,American Robin
148228849,93ab0b82-b605-4df4-aedb-d58f07bcd9f3,2023/02/06 6:32 PM,2023-02-06,2023-02-06 23:32:00 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255217767/medium.jpg,"Oviedo, FL, USA",28.6481952633,-81.17837897,,,,,,Turdus migratorius,American Robin
148254178,3e114ee0-5a22-4aa7-bf80-b69e826d75ad,2023-02-07 10:16:53-05:00,2023-02-07,2023-02-07 15:16:53 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255265716/medium.jpg,"S Blair Stone Rd, Tallahassee, FL, US",30.4255916667,-84.2509466667,4,,,,4,Turdus migratorius,American Robin
148269642,7fb863fd-3f7c-4eb0-a75c-6ea000735eb3,2023/01/19 1:49 PM,2023-01-19,2023-01-19 18:49:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255291476/medium.jpeg,"Lake Davis/Greenwood, Orlando, FL, USA",28.5329456462,-81.3672005276,2,,,,2,Turdus migratorius,American Robin
148276806,b17397ba-4588-45ef-b6c8-56ac230dede3,2023-02-07 16:34:56-05:00,2023-02-07,2023-02-07 21:34:56 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255308457/medium.jpg,"Florida, US",28.0424415046,-82.5807593717,116,,,,29656,Turdus migratorius,American Robin
148312253,75507496-8860-420c-ad86-70c310828ebd,2023-02-08 07:05:33,2023-02-08,2023-02-08 12:05:33 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255378084/medium.jpeg,"St Cloud, FL 34769, USA",28.24822939,-81.2776468,9,,,,9,Turdus migratorius,American Robin
148331329,ec460fea-ea28-4d31-ac9b-958982e33af9,2023-02-08 13:44:15-05:00,2023-02-08,2023-02-08 18:44:15 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255414052/medium.jpg,"Texas Woods Cir, Orlando, FL, US",28.37115,-81.35533,18,,,,18,Turdus migratorius,American Robin
148332171,cf0614c0-d549-4201-a0c9-fa909c806ee8,2023-02-08 12:24:09-05:00,2023-02-08,2023-02-08 17:24:09 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255415725/medium.jpg,"New College of Florida, Sarasota, FL, US",27.3835,-82.5551133333,4,,,,4,Turdus migratorius,American Robin
148345518,d4422969-6298-40ad-8b8d-9de1e744dbe4,2023-02-03 16:55:53,2023-02-03,2023-02-03 21:55:53 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255440893/medium.jpeg,"Lake City, FL 32025, USA",30.1675552296,-82.6151061058,864,,,,864,Turdus migratorius,American Robin
148350770,038bbec1-f530-4975-9a6d-0b26e5365668,2023/02/08 4:45 PM,2023-02-08,2023-02-08 21:45:00 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255450762/medium.jpg,"Indian Head-Leigh, Tallahassee, FL 32301, USA",30.4311195246,-84.2614829908,2,,,,2,Turdus migratorius,American Robin
148360311,ead50ecb-1a47-41db-a39a-81037eb73591,Wed Feb 08 2023 22:37:22 GMT-0500 (EST),2023-02-08,2023-02-09 03:37:22 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255470899/medium.jpg,"402 S Tenth St, Fernandina Beach, FL, US",30.6654906719,-81.4576630944,16,,,,16,Turdus migratorius,American Robin
148363123,3bee899b-58dc-433c-84bf-af5f389f1f3a,2023/02/07 7:32 AM,2023-02-07,2023-02-07 12:32:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255474557/medium.jpg,"Alachua, FL, USA",29.77451062,-82.4858247974,4,,,,4,Turdus migratorius,American Robin
148363137,6b0f43a5-fc51-4802-8b14-1ea905c4574b,2023/02/03 3:52 PM,2023-02-03,2023-02-03 20:52:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255474588/medium.jpg,"Gainesville, FL, USA",29.6866066667,-82.3834433333,,,,,,Turdus migratorius,American Robin
148363898,de30f8f6-3386-41ad-bce8-b5700161db65,2023/02/08 3:58 PM,2023-02-08,2023-02-08 20:58:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255476071/medium.jpeg,"4200 54th Ave S, St. Petersburg, FL 33711, USA",27.7147317,-82.6864739,680,,,,680,Turdus migratorius,American Robin
148386407,2f54137f-1463-469b-bafa-0f74cfdbff9e,2023-02-09 10:41:57-05:00,2023-02-09,2023-02-09 15:41:57 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255521380/medium.jpg,"Deltona, FL, US",28.9271850117,-81.2257631991,8,,,,8,Turdus migratorius,American Robin
148386474,c44df833-69ea-481f-bbcd-034600cec654,2023-02-09 10:44:47-05:00,2023-02-09,2023-02-09 15:44:47 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255521547/medium.jpg,"Tampa, FL, US",28.0237051612,-82.6053783205,5,,,,5,Turdus migratorius,American Robin
148387260,952f2ee1-10be-4102-b12c-d03e38f185be,2023-02-09 10:44:54-05:00,2023-02-09,2023-02-09 15:44:54 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255522766/medium.jpg,"Deltona, FL, US",28.9272061549,-81.2257726327,351,,,,351,Turdus migratorius,American Robin
148391055,93ece1a0-dc3b-463c-b110-18947159ddfe,2023-02-09 12:04:09-05:00,2023-02-09,2023-02-09 17:04:09 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255529404/medium.jpg,"SW 25th Terr, Gainesville, FL, US",29.6190383333,-82.3603216667,4,,,,4,Turdus migratorius,American Robin
148407705,e1a84135-9f40-4496-b7da-a8e39a8f55d6,2023-02-09 14:51:30-05:00,2023-02-09,2023-02-09 19:51:30 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255562401/medium.jpg,"New College of Florida, Sarasota, FL, US",27.3848466667,-82.55703,4,,,,4,Turdus migratorius,American Robin
148421016,e2df78e5-11c0-4a93-bbf4-f57ff88c7a42,2023-02-05 16:15:23-05:00,2023-02-05,2023-02-05 21:15:23 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255588654/medium.jpg,"Holloman Creek Ct, Plant City, FL, US",28.1028019804,-82.2206830092,24,,,,24,Turdus migratorius,American Robin
148429923,1e8329c2-6b7e-4b3a-a7c8-a8ea3b8a094b,2023-02-09 11:56:00-05:00,2023-02-09,2023-02-09 16:56:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255605906/medium.jpg,"Boone Park, Jacksonville, FL, US",30.2977407023,-81.7106270767,357,,,,357,Turdus migratorius,American Robin
148469851,28a7ef60-a1d1-48d3-b02a-44d760e3346f,2023-02-10 15:33:04,2023-02-10,2023-02-10 20:33:04 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255682654/medium.jpeg,"Downtown, Clearwater, FL, USA",27.964226,-82.7894816997,,,,,,Turdus migratorius,American Robin
148479585,829ed08b-8b98-4077-9dd8-5e1f71c24482,2023/02/10 3:57 PM,2023-02-10,2023-02-10 20:57:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255700714/medium.jpg,"1420 Gilbert Ave, Sarasota, FL 34239, USA",27.3206772,-82.5039446,208,,,,208,Turdus migratorius,American Robin
148486209,93e599e0-6783-4f06-a1b2-f59255d6b484,2023-02-10 09:29:37-05:00,2023-02-10,2023-02-10 14:29:37 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255713865/medium.jpg,"Lake Bradford Rd, Tallahassee, FL, US",30.430022824,-84.3018172358,23,,,,23,Turdus migratorius,American Robin
148488978,7af3445d-9828-4144-bc1d-e541494e999d,2023/02/10 4:54 PM,2023-02-10,2023-02-10 21:54:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255718941/medium.jpg,"Alachua County, FL, USA",29.6072972167,-82.30313055,,,,,,Turdus migratorius,American Robin
148522535,10ccdf30-f6ae-420a-bb91-8a53ab0e3322,Sat Feb 11 2023 10:47:46 GMT -0500 (EST),2023-02-11,2023-02-11 15:47:46 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255783740/medium.jpeg,St. Augustine,29.956161499,-81.5310821533,8,,,,8,Turdus migratorius,American Robin
148522813,4e8249ec-70cc-42ac-a030-f65e0ed59a17,2023/02/09 10:18 AM,2023-02-09,2023-02-09 15:18:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255783586/medium.jpg,"Victoria Gardens, DeLand, FL 32724, USA",28.9921587931,-81.2595410435,15,,,,15,Turdus migratorius,American Robin
148527621,7e40202c-5a56-4304-a2ed-b0ab706a863d,2023-02-11 11:47:31-05:00,2023-02-11,2023-02-11 16:47:31 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255792116/medium.jpg,"Slipper Way, Hawthorne, FL, US",29.6517216667,-81.9595416667,13,,,,13,Turdus migratorius,American Robin
148532983,00ff6b5b-7512-45d7-bd67-c8fdb2806fe4,2023-02-10 16:52:04,2023-02-10,2023-02-10 21:52:04 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255801323/medium.jpeg,"Fort Lauderdale, FL 33323, USA",26.1781350894,-80.3014825657,8,,,,8,Turdus migratorius,American Robin
148542301,d8e9432b-0fef-40c5-a50e-c4281d93c94e,2023/02/11 8:51 AM,2023-02-11,2023-02-11 13:51:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255815742/medium.jpeg,"Brevard County, FL, USA",28.6928996896,-80.715664023,50,,,,50,Turdus migratorius,American Robin
148542312,1ec91c53-18f0-4bfd-927d-56565bce4814,2023/02/11 9:20 AM,2023-02-11,2023-02-11 14:20:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255818388/medium.jpeg,"Brevard County, FL, USA",28.694807127,-80.7155944184,25,,,,25,Turdus migratorius,American Robin
148554086,020de863-6f4f-41c9-b495-2b61f858ceaa,2023-02-11 17:09:49-05:00,2023-02-11,2023-02-11 22:09:49 UTC,Eastern Time (US & Canada),research,,"SW 35th Pl, Gainesville, FL, US",29.6191984091,-82.3613906635,4,,,,4,Turdus migratorius,American Robin
148559449,23e7ae91-6d08-4b18-b616-2c5eb11ccf32,2023/02/11 7:59 AM,2023-02-11,2023-02-11 12:59:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255850114/medium.jpeg,Celery Fields South End,27.3207761139,-82.437651051,677,,,,677,Turdus migratorius,American Robin
148601296,686890f7-79f7-41ef-beac-6c3a01d80a67,2023-02-04 15:23:10-05:00,2023-02-04,2023-02-04 20:23:10 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/255933897/medium.jpg,"SW 115th Terr, Miami, FL, US",25.6598314029,-80.3939130001,2442,,,,2442,Turdus migratorius,American Robin
148614585,b3405c14-cb39-460d-bdfc-635ffd3ba442,2023-02-12 12:23:35-04:00,2023-02-12,2023-02-12 16:23:35 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255959674/medium.jpg,"Lake Smith Cir, Windermere, FL, US",28.4780083333,-81.5865233333,,,,,,Turdus migratorius,American Robin
148630394,94e5919e-1650-41d5-8636-480cb16cf0ff,2023/01/26 2:47 PM,2023-01-26,2023-01-26 19:47:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255987987/medium.jpg,"Maplewood, Coral Springs, FL 33071, USA",26.2574634115,-80.26116709,33,,,,33,Turdus migratorius,American Robin
148630567,91bfb826-3bd0-463b-aa59-a0976a538ea3,2023-02-12 10:26:13-05:00,2023-02-12,2023-02-12 15:26:13 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/255988572/medium.jpg,"Masters Ct, Dunedin, FL, US",28.041675,-82.7789,4,,,,4,Turdus migratorius,American Robin
148643626,45e7ffa2-e1b6-49ee-9b82-428b457bce8e,2023-02-12 15:52:20-05:00,2023-02-12,2023-02-12 20:52:20 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/256013753/medium.jpg,"Tallahassee, FL, US",30.654275,-84.21647,6,,,,6,Turdus migratorius,American Robin
148666661,63ae097f-582d-47bb-b778-194fa4ba38f2,2023-02-09 15:00:25-05:00,2023-02-09,2023-02-09 20:00:25 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/256056751/medium.jpg,"Tree Way Ln S, Jacksonville, FL, US",30.1333361667,-81.56723,16,,,,16,Turdus migratorius,American Robin
148687256,6047c5a8-647e-4e98-a29b-96bfd40010c5,2023-02-13 07:42:05-05:00,2023-02-13,2023-02-13 12:42:05 UTC,Eastern Time (US & Canada),research,https://static.inaturalist.org/photos/256095046/medium.jpg,"Circa Crossing Dr, Lithia, FL, US",27.8521216667,-82.2589033333,4,,,,4,Turdus migratorius,American Robin
148700476,7ef57aed-9dfd-439c-8404-bab2d3d9004f,2023/02/13 9:05 AM,2023-02-13,2023-02-13 14:05:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/256119491/medium.jpeg,"River Rd. Preserve: Putnam County, FL, USA",29.7172353161,-81.6043768244,36,,,,36,Turdus migratorius,American Robin
148755368,84fbe275-49b5-4d5d-9916-d93613b10bb3,2023/02/13 10:15 AM,2023-02-13,2023-02-13 15:15:00 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/256225134/medium.jpeg,"Marion County, FL, USA",29.2066405841,-81.9126593348,2,,,,2,Turdus migratorius,American Robin
148771951,a0ce9c05-304d-4b79-8f17-acf09d18ec36,2023-02-14 12:56:44-05:00,2023-02-14,2023-02-14 17:56:44 UTC,Eastern Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/256256255/medium.jpg,"SW 35th Pl, Gainesville, FL, US",29.6197833333,-82.3595416667,4,,,,4,Turdus migratorius,American Robin
148802036,c2f7855f-7429-40da-8088-7f63212e162d,2023-02-14 14:11:39-06:00,2023-02-14,2023-02-14 20:11:39 UTC,Central Time (US & Canada),research,https://inaturalist-open-data.s3.amazonaws.com/photos/256313179/medium.jpg,United States,30.7526597193,-87.2252464546,,,,,29330,Turdus migratorius,American Robin
